"ROUTE_NUMBER","EMPLOYEE_NUMBER","VEHICLE_NUMBER","READING_TYPE","READING_VALUE","READING_TAKEN"
513197,24387119,757,"FUEL_LEVEL",71,16-JAN-2012 19:27:47
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:02:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 18:54:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 18:57:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:11:23
513197,24387119,757,"FUEL_LEVEL",75,16-JAN-2012 18:28:08
513197,24387119,757,"FUEL_LEVEL",75,16-JAN-2012 18:29:08
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:14:22
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:35:08
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:49:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 18:55:22
513197,24387119,757,"FUEL_LEVEL",76,16-JAN-2012 18:23:08
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:38:08
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:48:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:03:22
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:51:22
513197,24387119,757,"FUEL_LEVEL",75,16-JAN-2012 18:27:08
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:36:08
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:41:08
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:00:22
513197,24387119,757,"FUEL_LEVEL",71,16-JAN-2012 19:30:48
513197,24387119,757,"FUEL_LEVEL",76,16-JAN-2012 18:21:08
513197,24387119,757,"FUEL_LEVEL",71,16-JAN-2012 19:28:47
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 18:56:22
513197,24387119,757,"FUEL_LEVEL",71,16-JAN-2012 19:29:47
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:22:47
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:10:23
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 18:58:22
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:21:47
513197,24387119,757,"FUEL_LEVEL",71,16-JAN-2012 19:24:47
513197,24387119,757,"FUEL_LEVEL",72,16-JAN-2012 19:06:22
513197,24387119,757,"FUEL_LEVEL",74,16-JAN-2012 18:39:08
513197,24387119,757,"FUEL_LEVEL",81,16-JAN-2012 15:13:06
513197,24387119,757,"DISTANCE_TRAVELLED",734,16-JAN-2012 19:56:04
513197,24387119,757,"DISTANCE_TRAVELLED",605,16-JAN-2012 19:53:03
513197,24387119,757,"DISTANCE_TRAVELLED",952,16-JAN-2012 21:57:54
513197,24387119,757,"DISTANCE_TRAVELLED",632,16-JAN-2012 21:40:21
513197,24387119,757,"DISTANCE_TRAVELLED",783,16-JAN-2012 20:59:18
513197,24387119,757,"DISTANCE_TRAVELLED",830,16-JAN-2012 20:55:18
513197,24387119,757,"DISTANCE_TRAVELLED",434,16-JAN-2012 21:50:54
513197,24387119,757,"DISTANCE_TRAVELLED",456,16-JAN-2012 18:05:52
513197,24387119,757,"DISTANCE_TRAVELLED",723,16-JAN-2012 18:09:52
513197,24387119,757,"DISTANCE_TRAVELLED",239,16-JAN-2012 18:12:52
513197,24387119,757,"DISTANCE_TRAVELLED",300,16-JAN-2012 21:31:17
513197,24387119,757,"DISTANCE_TRAVELLED",671,16-JAN-2012 21:09:29
513197,24387119,757,"DISTANCE_TRAVELLED",861,16-JAN-2012 21:55:54
513197,24387119,757,"DISTANCE_TRAVELLED",810,16-JAN-2012 21:41:21
513197,24387119,757,"DISTANCE_TRAVELLED",51,16-JAN-2012 17:34:27
513197,24387119,757,"DISTANCE_TRAVELLED",691,16-JAN-2012 20:58:18
513197,24387119,757,"DISTANCE_TRAVELLED",889,16-JAN-2012 21:52:54
513197,24387119,757,"DISTANCE_TRAVELLED",640,16-JAN-2012 22:08:54
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:28:27
513197,24387119,757,"DISTANCE_TRAVELLED",647,16-JAN-2012 18:08:52
513197,24387119,757,"DISTANCE_TRAVELLED",322,16-JAN-2012 18:03:52
513197,24387119,757,"DISTANCE_TRAVELLED",285,16-JAN-2012 19:49:02
513197,24387119,757,"DISTANCE_TRAVELLED",1011,16-JAN-2012 19:59:03
513197,24387119,757,"DISTANCE_TRAVELLED",1027,16-JAN-2012 20:53:18
513197,24387119,757,"DISTANCE_TRAVELLED",474,16-JAN-2012 21:42:21
513197,24387119,757,"DISTANCE_TRAVELLED",861,16-JAN-2012 22:00:54
513197,24387119,757,"DISTANCE_TRAVELLED",719,16-JAN-2012 22:01:54
513197,24387119,757,"DISTANCE_TRAVELLED",751,16-JAN-2012 17:54:52
513197,24387119,757,"DISTANCE_TRAVELLED",410,16-JAN-2012 17:50:52
513197,24387119,757,"DISTANCE_TRAVELLED",372,16-JAN-2012 18:07:52
513197,24387119,757,"DISTANCE_TRAVELLED",79,16-JAN-2012 17:32:27
513197,24387119,757,"DISTANCE_TRAVELLED",917,16-JAN-2012 19:58:03
513197,24387119,757,"DISTANCE_TRAVELLED",956,16-JAN-2012 20:01:04
513197,24387119,757,"DISTANCE_TRAVELLED",830,16-JAN-2012 21:54:54
513197,24387119,757,"DISTANCE_TRAVELLED",250,16-JAN-2012 21:39:21
513197,24387119,757,"DISTANCE_TRAVELLED",527,16-JAN-2012 21:11:29
513197,24387119,757,"DISTANCE_TRAVELLED",121,16-JAN-2012 21:12:29
513197,24387119,757,"DISTANCE_TRAVELLED",28,16-JAN-2012 17:29:27
513197,24387119,757,"DISTANCE_TRAVELLED",460,16-JAN-2012 17:38:27
513197,24387119,757,"DISTANCE_TRAVELLED",376,16-JAN-2012 17:41:27
513197,24387119,757,"DISTANCE_TRAVELLED",673,16-JAN-2012 17:39:27
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:25:27
513197,24387119,757,"DISTANCE_TRAVELLED",274,16-JAN-2012 17:30:27
513197,24387119,757,"DISTANCE_TRAVELLED",859,16-JAN-2012 20:45:18
513197,24387119,757,"DISTANCE_TRAVELLED",876,16-JAN-2012 20:00:04
513197,24387119,757,"DISTANCE_TRAVELLED",779,16-JAN-2012 19:52:03
513197,24387119,757,"DISTANCE_TRAVELLED",879,16-JAN-2012 20:46:18
513197,24387119,757,"DISTANCE_TRAVELLED",824,16-JAN-2012 20:07:03
513197,24387119,757,"DISTANCE_TRAVELLED",760,16-JAN-2012 20:05:03
513197,24387119,757,"DISTANCE_TRAVELLED",826,16-JAN-2012 22:04:54
513197,24387119,757,"DISTANCE_TRAVELLED",301,16-JAN-2012 21:33:17
513197,24387119,757,"DISTANCE_TRAVELLED",368,16-JAN-2012 21:49:54
513197,24387119,757,"DISTANCE_TRAVELLED",565,16-JAN-2012 20:57:18
513197,24387119,757,"DISTANCE_TRAVELLED",609,16-JAN-2012 17:53:52
513197,24387119,757,"DISTANCE_TRAVELLED",4,16-JAN-2012 17:35:27
513197,24387119,757,"DISTANCE_TRAVELLED",656,16-JAN-2012 18:00:52
513197,24387119,757,"DISTANCE_TRAVELLED",677,16-JAN-2012 19:54:04
513197,24387119,757,"DISTANCE_TRAVELLED",801,16-JAN-2012 20:47:18
513197,24387119,757,"DISTANCE_TRAVELLED",94,16-JAN-2012 20:43:18
513197,24387119,757,"DISTANCE_TRAVELLED",248,16-JAN-2012 21:08:03
513197,24387119,757,"DISTANCE_TRAVELLED",707,16-JAN-2012 20:56:18
513197,24387119,757,"DISTANCE_TRAVELLED",653,16-JAN-2012 17:56:52
513197,24387119,757,"DISTANCE_TRAVELLED",177,16-JAN-2012 18:13:52
513197,24387119,757,"DISTANCE_TRAVELLED",319,16-JAN-2012 17:52:52
513197,24387119,757,"DISTANCE_TRAVELLED",672,16-JAN-2012 18:04:52
513197,24387119,757,"DISTANCE_TRAVELLED",354,16-JAN-2012 18:02:52
513197,24387119,757,"DISTANCE_TRAVELLED",524,16-JAN-2012 17:36:27
513197,24387119,757,"DISTANCE_TRAVELLED",825,16-JAN-2012 20:02:04
513197,24387119,757,"DISTANCE_TRAVELLED",826,16-JAN-2012 20:51:18
513197,24387119,757,"DISTANCE_TRAVELLED",588,16-JAN-2012 20:08:03
513197,24387119,757,"DISTANCE_TRAVELLED",882,16-JAN-2012 19:57:03
513197,24387119,757,"DISTANCE_TRAVELLED",623,16-JAN-2012 19:51:03
513197,24387119,757,"DISTANCE_TRAVELLED",672,16-JAN-2012 20:44:18
513197,24387119,757,"DISTANCE_TRAVELLED",905,16-JAN-2012 20:49:18
513197,24387119,757,"DISTANCE_TRAVELLED",58,16-JAN-2012 19:31:48
513197,24387119,757,"DISTANCE_TRAVELLED",606,16-JAN-2012 20:04:04
513197,24387119,757,"DISTANCE_TRAVELLED",882,16-JAN-2012 20:52:18
513197,24387119,757,"DISTANCE_TRAVELLED",781,16-JAN-2012 20:03:04
513197,24387119,757,"DISTANCE_TRAVELLED",665,16-JAN-2012 19:55:03
513197,24387119,757,"DISTANCE_TRAVELLED",906,16-JAN-2012 20:50:18
513197,24387119,757,"DISTANCE_TRAVELLED",1015,16-JAN-2012 20:54:18
513197,24387119,757,"DISTANCE_TRAVELLED",702,16-JAN-2012 20:48:18
513197,24387119,757,"DISTANCE_TRAVELLED",757,16-JAN-2012 20:06:03
513197,24387119,757,"DISTANCE_TRAVELLED",124,16-JAN-2012 20:09:03
513197,24387119,757,"DISTANCE_TRAVELLED",802,16-JAN-2012 21:00:18
513197,24387119,757,"DISTANCE_TRAVELLED",750,16-JAN-2012 21:10:29
513197,24387119,757,"DISTANCE_TRAVELLED",749,16-JAN-2012 22:02:54
513197,24387119,757,"DISTANCE_TRAVELLED",187,16-JAN-2012 21:24:49
513197,24387119,757,"DISTANCE_TRAVELLED",838,16-JAN-2012 21:56:54
513197,24387119,757,"DISTANCE_TRAVELLED",849,16-JAN-2012 21:59:54
513197,24387119,757,"DISTANCE_TRAVELLED",385,16-JAN-2012 22:03:54
513197,24387119,757,"DISTANCE_TRAVELLED",855,16-JAN-2012 21:58:54
513197,24387119,757,"DISTANCE_TRAVELLED",306,16-JAN-2012 21:32:17
513197,24387119,757,"DISTANCE_TRAVELLED",929,16-JAN-2012 21:53:54
513197,24387119,757,"DISTANCE_TRAVELLED",821,16-JAN-2012 22:05:54
513197,24387119,757,"DISTANCE_TRAVELLED",434,16-JAN-2012 21:01:18
513197,24387119,757,"DISTANCE_TRAVELLED",1124,16-JAN-2012 22:07:54
513197,24387119,757,"DISTANCE_TRAVELLED",655,16-JAN-2012 21:51:54
513197,24387119,757,"DISTANCE_TRAVELLED",363,16-JAN-2012 22:06:54
513197,24387119,757,"DISTANCE_TRAVELLED",608,16-JAN-2012 17:37:27
513197,24387119,757,"DISTANCE_TRAVELLED",479,16-JAN-2012 18:01:52
513197,24387119,757,"DISTANCE_TRAVELLED",173,16-JAN-2012 17:58:52
513197,24387119,757,"DISTANCE_TRAVELLED",288,16-JAN-2012 18:14:52
513197,24387119,757,"DISTANCE_TRAVELLED",422,16-JAN-2012 17:31:27
513197,24387119,757,"DISTANCE_TRAVELLED",307,16-JAN-2012 17:51:52
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:27:27
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:23:27
513197,24387119,757,"DISTANCE_TRAVELLED",375,16-JAN-2012 17:40:27
513197,24387119,757,"DISTANCE_TRAVELLED",572,16-JAN-2012 17:55:52
513197,24387119,757,"DISTANCE_TRAVELLED",288,16-JAN-2012 18:10:52
513197,24387119,757,"DISTANCE_TRAVELLED",115,16-JAN-2012 17:33:27
513197,24387119,757,"DISTANCE_TRAVELLED",800,16-JAN-2012 18:06:52
513197,24387119,757,"DISTANCE_TRAVELLED",502,16-JAN-2012 17:57:52
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:24:27
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:26:27
513197,24387119,757,"DISTANCE_TRAVELLED",474,16-JAN-2012 18:11:52
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 17:22:27
513197,24387119,757,"DISTANCE_TRAVELLED",308,16-JAN-2012 17:59:52
513197,24387119,757,"DISTANCE_TRAVELLED",733,16-JAN-2012 22:11:54
513197,24387119,757,"DISTANCE_TRAVELLED",832,16-JAN-2012 22:16:54
513197,24387119,757,"DISTANCE_TRAVELLED",869,16-JAN-2012 22:14:54
513197,24387119,757,"DISTANCE_TRAVELLED",417,16-JAN-2012 22:19:54
513197,24387119,757,"DISTANCE_TRAVELLED",872,16-JAN-2012 22:15:54
513197,24387119,757,"DISTANCE_TRAVELLED",454,16-JAN-2012 22:09:54
513197,24387119,757,"DISTANCE_TRAVELLED",32,16-JAN-2012 16:36:53
513197,24387119,757,"DISTANCE_TRAVELLED",795,16-JAN-2012 22:17:54
513197,24387119,757,"DISTANCE_TRAVELLED",833,16-JAN-2012 22:13:54
513197,24387119,757,"DISTANCE_TRAVELLED",881,16-JAN-2012 22:18:54
513197,24387119,757,"DISTANCE_TRAVELLED",903,16-JAN-2012 22:12:54
513197,24387119,757,"DISTANCE_TRAVELLED",756,16-JAN-2012 22:20:54
513197,24387119,757,"DISTANCE_TRAVELLED",750,16-JAN-2012 22:10:54
513197,24387119,757,"DISTANCE_TRAVELLED",79,16-JAN-2012 22:21:54
513197,24387119,757,"DISTANCE_TRAVELLED",13,16-JAN-2012 15:12:06
513197,24387119,757,"DISTANCE_TRAVELLED",1224,16-JAN-2012 18:32:08
513197,24387119,757,"DISTANCE_TRAVELLED",756,16-JAN-2012 18:24:08
513197,24387119,757,"DISTANCE_TRAVELLED",1395,16-JAN-2012 18:31:08
513197,24387119,757,"DISTANCE_TRAVELLED",299,16-JAN-2012 18:40:08
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:07:22
513197,24387119,757,"DISTANCE_TRAVELLED",729,16-JAN-2012 19:23:47
513197,24387119,757,"DISTANCE_TRAVELLED",394,16-JAN-2012 18:37:08
513197,24387119,757,"DISTANCE_TRAVELLED",415,16-JAN-2012 18:33:08
513197,24387119,757,"DISTANCE_TRAVELLED",486,16-JAN-2012 18:26:08
513197,24387119,757,"DISTANCE_TRAVELLED",174,16-JAN-2012 18:50:22
513197,24387119,757,"DISTANCE_TRAVELLED",603,16-JAN-2012 19:26:47
513197,24387119,757,"DISTANCE_TRAVELLED",404,16-JAN-2012 19:13:22
513197,24387119,757,"DISTANCE_TRAVELLED",423,16-JAN-2012 18:34:08
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:08:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:01:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:09:22
513197,24387119,757,"DISTANCE_TRAVELLED",25,16-JAN-2012 19:12:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:05:22
513197,24387119,757,"DISTANCE_TRAVELLED",498,16-JAN-2012 18:53:22
513197,24387119,757,"DISTANCE_TRAVELLED",284,16-JAN-2012 18:22:08
513197,24387119,757,"DISTANCE_TRAVELLED",680,16-JAN-2012 18:25:08
513197,24387119,757,"DISTANCE_TRAVELLED",1441,16-JAN-2012 18:30:08
513197,24387119,757,"DISTANCE_TRAVELLED",703,16-JAN-2012 18:59:22
513197,24387119,757,"DISTANCE_TRAVELLED",401,16-JAN-2012 19:25:47
513197,24387119,757,"DISTANCE_TRAVELLED",369,16-JAN-2012 18:52:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:04:22
513197,24387119,757,"DISTANCE_TRAVELLED",660,16-JAN-2012 19:27:47
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:02:22
513197,24387119,757,"DISTANCE_TRAVELLED",576,16-JAN-2012 18:54:22
513197,24387119,757,"DISTANCE_TRAVELLED",318,16-JAN-2012 18:57:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:11:23
513197,24387119,757,"DISTANCE_TRAVELLED",611,16-JAN-2012 18:28:08
513197,24387119,757,"DISTANCE_TRAVELLED",1288,16-JAN-2012 18:29:08
513197,24387119,757,"DISTANCE_TRAVELLED",280,16-JAN-2012 19:14:22
513197,24387119,757,"DISTANCE_TRAVELLED",94,16-JAN-2012 18:35:08
513197,24387119,757,"DISTANCE_TRAVELLED",39,16-JAN-2012 18:49:22
513197,24387119,757,"DISTANCE_TRAVELLED",280,16-JAN-2012 18:55:22
513197,24387119,757,"DISTANCE_TRAVELLED",543,16-JAN-2012 18:23:08
513197,24387119,757,"DISTANCE_TRAVELLED",627,16-JAN-2012 18:38:08
513197,24387119,757,"DISTANCE_TRAVELLED",28,16-JAN-2012 18:48:22
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:03:22
513197,24387119,757,"DISTANCE_TRAVELLED",268,16-JAN-2012 18:51:22
513197,24387119,757,"DISTANCE_TRAVELLED",390,16-JAN-2012 18:27:08
513197,24387119,757,"DISTANCE_TRAVELLED",316,16-JAN-2012 18:36:08
513197,24387119,757,"DISTANCE_TRAVELLED",120,16-JAN-2012 18:41:08
513197,24387119,757,"DISTANCE_TRAVELLED",17,16-JAN-2012 19:00:22
513197,24387119,757,"DISTANCE_TRAVELLED",377,16-JAN-2012 19:30:48
513197,24387119,757,"DISTANCE_TRAVELLED",302,16-JAN-2012 18:21:08
513197,24387119,757,"DISTANCE_TRAVELLED",572,16-JAN-2012 19:28:47
513197,24387119,757,"DISTANCE_TRAVELLED",189,16-JAN-2012 18:56:22
513197,24387119,757,"DISTANCE_TRAVELLED",642,16-JAN-2012 19:29:47
513197,24387119,757,"DISTANCE_TRAVELLED",453,16-JAN-2012 19:22:47
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:10:23
513197,24387119,757,"DISTANCE_TRAVELLED",832,16-JAN-2012 18:58:22
513197,24387119,757,"DISTANCE_TRAVELLED",303,16-JAN-2012 19:21:47
513197,24387119,757,"DISTANCE_TRAVELLED",760,16-JAN-2012 19:24:47
513197,24387119,757,"DISTANCE_TRAVELLED",0,16-JAN-2012 19:06:22
513197,24387119,757,"DISTANCE_TRAVELLED",415,16-JAN-2012 18:39:08
513197,24387119,757,"DISTANCE_TRAVELLED",23,16-JAN-2012 15:13:06
513197,24387119,757,"ODOMETER",15427,16-JAN-2012 19:56:04
513197,24387119,757,"ODOMETER",15425,16-JAN-2012 19:53:03
513197,24387119,757,"ODOMETER",15464,16-JAN-2012 21:57:54
513197,24387119,757,"ODOMETER",15456,16-JAN-2012 21:40:21
513197,24387119,757,"ODOMETER",15450,16-JAN-2012 20:59:18
513197,24387119,757,"ODOMETER",15448,16-JAN-2012 20:55:18
513197,24387119,757,"ODOMETER",15458,16-JAN-2012 21:50:54
513197,24387119,757,"ODOMETER",15396,16-JAN-2012 18:05:52
513197,24387119,757,"ODOMETER",15399,16-JAN-2012 18:09:52
513197,24387119,757,"ODOMETER",15400,16-JAN-2012 18:12:52
513197,24387119,757,"ODOMETER",15455,16-JAN-2012 21:31:17
513197,24387119,757,"ODOMETER",15452,16-JAN-2012 21:09:29
513197,24387119,757,"ODOMETER",15463,16-JAN-2012 21:55:54
513197,24387119,757,"ODOMETER",15457,16-JAN-2012 21:41:21
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:34:27
513197,24387119,757,"ODOMETER",15450,16-JAN-2012 20:58:18
513197,24387119,757,"ODOMETER",15460,16-JAN-2012 21:52:54
513197,24387119,757,"ODOMETER",15472,16-JAN-2012 22:08:54
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:28:27
513197,24387119,757,"ODOMETER",15398,16-JAN-2012 18:08:52
513197,24387119,757,"ODOMETER",15395,16-JAN-2012 18:03:52
513197,24387119,757,"ODOMETER",15423,16-JAN-2012 19:49:02
513197,24387119,757,"ODOMETER",15430,16-JAN-2012 19:59:03
513197,24387119,757,"ODOMETER",15446,16-JAN-2012 20:53:18
513197,24387119,757,"ODOMETER",15457,16-JAN-2012 21:42:21
513197,24387119,757,"ODOMETER",15467,16-JAN-2012 22:00:54
513197,24387119,757,"ODOMETER",15468,16-JAN-2012 22:01:54
513197,24387119,757,"ODOMETER",15391,16-JAN-2012 17:54:52
513197,24387119,757,"ODOMETER",15389,16-JAN-2012 17:50:52
513197,24387119,757,"ODOMETER",15397,16-JAN-2012 18:07:52
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:32:27
513197,24387119,757,"ODOMETER",15429,16-JAN-2012 19:58:03
513197,24387119,757,"ODOMETER",15432,16-JAN-2012 20:01:04
513197,24387119,757,"ODOMETER",15462,16-JAN-2012 21:54:54
513197,24387119,757,"ODOMETER",15455,16-JAN-2012 21:39:21
513197,24387119,757,"ODOMETER",15454,16-JAN-2012 21:11:29
513197,24387119,757,"ODOMETER",15454,16-JAN-2012 21:12:29
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:29:27
513197,24387119,757,"ODOMETER",15387,16-JAN-2012 17:38:27
513197,24387119,757,"ODOMETER",15388,16-JAN-2012 17:41:27
513197,24387119,757,"ODOMETER",15388,16-JAN-2012 17:39:27
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:25:27
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:30:27
513197,24387119,757,"ODOMETER",15439,16-JAN-2012 20:45:18
513197,24387119,757,"ODOMETER",15431,16-JAN-2012 20:00:04
513197,24387119,757,"ODOMETER",15425,16-JAN-2012 19:52:03
513197,24387119,757,"ODOMETER",15440,16-JAN-2012 20:46:18
513197,24387119,757,"ODOMETER",15436,16-JAN-2012 20:07:03
513197,24387119,757,"ODOMETER",15435,16-JAN-2012 20:05:03
513197,24387119,757,"ODOMETER",15470,16-JAN-2012 22:04:54
513197,24387119,757,"ODOMETER",15455,16-JAN-2012 21:33:17
513197,24387119,757,"ODOMETER",15458,16-JAN-2012 21:49:54
513197,24387119,757,"ODOMETER",15449,16-JAN-2012 20:57:18
513197,24387119,757,"ODOMETER",15390,16-JAN-2012 17:53:52
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:35:27
513197,24387119,757,"ODOMETER",15394,16-JAN-2012 18:00:52
513197,24387119,757,"ODOMETER",15426,16-JAN-2012 19:54:04
513197,24387119,757,"ODOMETER",15441,16-JAN-2012 20:47:18
513197,24387119,757,"ODOMETER",15437,16-JAN-2012 20:43:18
513197,24387119,757,"ODOMETER",15452,16-JAN-2012 21:08:03
513197,24387119,757,"ODOMETER",15448,16-JAN-2012 20:56:18
513197,24387119,757,"ODOMETER",15392,16-JAN-2012 17:56:52
513197,24387119,757,"ODOMETER",15400,16-JAN-2012 18:13:52
513197,24387119,757,"ODOMETER",15390,16-JAN-2012 17:52:52
513197,24387119,757,"ODOMETER",15396,16-JAN-2012 18:04:52
513197,24387119,757,"ODOMETER",15395,16-JAN-2012 18:02:52
513197,24387119,757,"ODOMETER",15386,16-JAN-2012 17:36:27
513197,24387119,757,"ODOMETER",15433,16-JAN-2012 20:02:04
513197,24387119,757,"ODOMETER",15444,16-JAN-2012 20:51:18
513197,24387119,757,"ODOMETER",15437,16-JAN-2012 20:08:03
513197,24387119,757,"ODOMETER",15428,16-JAN-2012 19:57:03
513197,24387119,757,"ODOMETER",15424,16-JAN-2012 19:51:03
513197,24387119,757,"ODOMETER",15438,16-JAN-2012 20:44:18
513197,24387119,757,"ODOMETER",15442,16-JAN-2012 20:49:18
513197,24387119,757,"ODOMETER",15423,16-JAN-2012 19:31:48
513197,24387119,757,"ODOMETER",15434,16-JAN-2012 20:04:04
513197,24387119,757,"ODOMETER",15445,16-JAN-2012 20:52:18
513197,24387119,757,"ODOMETER",15434,16-JAN-2012 20:03:04
513197,24387119,757,"ODOMETER",15427,16-JAN-2012 19:55:03
513197,24387119,757,"ODOMETER",15443,16-JAN-2012 20:50:18
513197,24387119,757,"ODOMETER",15447,16-JAN-2012 20:54:18
513197,24387119,757,"ODOMETER",15441,16-JAN-2012 20:48:18
513197,24387119,757,"ODOMETER",15436,16-JAN-2012 20:06:03
513197,24387119,757,"ODOMETER",15437,16-JAN-2012 20:09:03
513197,24387119,757,"ODOMETER",15451,16-JAN-2012 21:00:18
513197,24387119,757,"ODOMETER",15453,16-JAN-2012 21:10:29
513197,24387119,757,"ODOMETER",15468,16-JAN-2012 22:02:54
513197,24387119,757,"ODOMETER",15454,16-JAN-2012 21:24:49
513197,24387119,757,"ODOMETER",15463,16-JAN-2012 21:56:54
513197,24387119,757,"ODOMETER",15466,16-JAN-2012 21:59:54
513197,24387119,757,"ODOMETER",15469,16-JAN-2012 22:03:54
513197,24387119,757,"ODOMETER",15465,16-JAN-2012 21:58:54
513197,24387119,757,"ODOMETER",15455,16-JAN-2012 21:32:17
513197,24387119,757,"ODOMETER",15461,16-JAN-2012 21:53:54
513197,24387119,757,"ODOMETER",15470,16-JAN-2012 22:05:54
513197,24387119,757,"ODOMETER",15452,16-JAN-2012 21:01:18
513197,24387119,757,"ODOMETER",15472,16-JAN-2012 22:07:54
513197,24387119,757,"ODOMETER",15459,16-JAN-2012 21:51:54
513197,24387119,757,"ODOMETER",15471,16-JAN-2012 22:06:54
513197,24387119,757,"ODOMETER",15387,16-JAN-2012 17:37:27
513197,24387119,757,"ODOMETER",15394,16-JAN-2012 18:01:52
513197,24387119,757,"ODOMETER",15393,16-JAN-2012 17:58:52
513197,24387119,757,"ODOMETER",15400,16-JAN-2012 18:14:52
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:31:27
513197,24387119,757,"ODOMETER",15389,16-JAN-2012 17:51:52
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:27:27
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:23:27
513197,24387119,757,"ODOMETER",15388,16-JAN-2012 17:40:27
513197,24387119,757,"ODOMETER",15391,16-JAN-2012 17:55:52
513197,24387119,757,"ODOMETER",15399,16-JAN-2012 18:10:52
513197,24387119,757,"ODOMETER",15385,16-JAN-2012 17:33:27
513197,24387119,757,"ODOMETER",15397,16-JAN-2012 18:06:52
513197,24387119,757,"ODOMETER",15393,16-JAN-2012 17:57:52
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:24:27
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:26:27
513197,24387119,757,"ODOMETER",15399,16-JAN-2012 18:11:52
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 17:22:27
513197,24387119,757,"ODOMETER",15393,16-JAN-2012 17:59:52
513197,24387119,757,"ODOMETER",15474,16-JAN-2012 22:11:54
513197,24387119,757,"ODOMETER",15479,16-JAN-2012 22:16:54
513197,24387119,757,"ODOMETER",15477,16-JAN-2012 22:14:54
513197,24387119,757,"ODOMETER",15481,16-JAN-2012 22:19:54
513197,24387119,757,"ODOMETER",15478,16-JAN-2012 22:15:54
513197,24387119,757,"ODOMETER",15473,16-JAN-2012 22:09:54
513197,24387119,757,"ODOMETER",15384,16-JAN-2012 16:36:53
513197,24387119,757,"ODOMETER",15480,16-JAN-2012 22:17:54
513197,24387119,757,"ODOMETER",15476,16-JAN-2012 22:13:54
513197,24387119,757,"ODOMETER",15480,16-JAN-2012 22:18:54
513197,24387119,757,"ODOMETER",15475,16-JAN-2012 22:12:54
513197,24387119,757,"ODOMETER",15482,16-JAN-2012 22:20:54
513197,24387119,757,"ODOMETER",15474,16-JAN-2012 22:10:54
